,trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
225,DP0226,1,0;30366;30512;30607;30403;0,8:32,11:30,50979,611.748,0,0.0,200,821.348,0
226,DP0227,1,0;30314;30131;30988;30762;0,8:29,11:42,47134,565.6080000000001,0,0.0,200,765.608,0
227,DP0228,1,0;30412;30546;30980;30823;0,8:31,12:30,51605,619.26,0,21.200000000000003,200,852.8600000000001,0
228,DP0229,1,0;30995;30258;31095;30164;0,8:5,11:31,47170,566.04,0,7.2,200,775.24,0
229,DP0230,1,0;31066;30501;30964;30944;0,8:1,11:11,47848,574.176,0,0.0,200,774.1759999999999,0
230,DP0231,1,0;30968;30698;31080;31171;0,8:1,14:53,50694,608.328,0,87.2,200,895.9280000000001,0
231,DP0232,1,0;30903;30627;30488;30118;0,8:3,11:38,45128,541.5360000000001,0,11.600000000000001,200,754.336,0
232,DP0233,1,0;30912;30341;30616;31169;0,8:27,13:51,62452,749.424,0,41.2,200,990.624,0
233,DP0234,1,0;30542;30190;30147;30349;0,8:6,11:32,49184,590.208,0,4.800000000000001,200,797.408,0
234,DP0235,1,0;30400;30551;30859;31061;0,8:26,11:29,52011,624.1320000000001,0,0.0,200,831.332,0
235,DP0236,1,0;30357;30799;30425;31227;0,8:4,14:24,46712,560.544,0,74.0,200,835.344,0
236,DP0237,1,0;30389;30570;30418;30336;0,8:26,11:30,41610,499.32,0,0.0,200,705.32,0
237,DP0238,1,0;31026;30320;30291;30195;0,8:3,11:5,40160,481.92,0,0.0,200,681.9200000000001,0
238,DP0239,1,0;30326;31084;31130;31137;0,8:0,15:52,53951,647.412,0,114.4,200,961.8119999999999,0
239,DP0240,1,0;30731;30208;30652;30991;0,8:23,11:57,68884,826.6080000000001,0,0.0,200,1026.6080000000002,0
240,DP0241,1,0;30545;30268;31196;31229;0,9:50,16:21,62955,755.46,0,78.0,200,1033.46,0
241,DP0242,1,0;30355;30086;31036;30037;0,8:0,11:26,41677,500.124,0,8.4,200,708.524,0
242,DP0243,1,0;30391;31099;30223;30670;0,8:0,11:33,42210,506.52000000000004,0,10.8,200,717.32,0
243,DP0244,1,0;30743;30415;30220;31154;0,8:0,13:47,55076,660.912,0,59.2,200,920.1120000000001,0
244,DP0245,1,0;31086;30886;30052;30837;0,8:12,11:12,38016,456.192,0,0.0,200,656.192,0
245,DP0246,1,0;30201;31067;30855;30840;0,8:28,11:46,53820,645.84,0,0.0,200,851.84,0
246,DP0247,1,0;30044;30514;30317;30575;0,8:30,11:27,36737,440.844,0,0.0,200,652.444,0
247,DP0248,1,0;30167;30204;31076;30559;0,8:9,11:1,36183,434.196,0,0.0,200,634.196,0
248,DP0249,1,0;30158;30532;30975;30040;0,8:1,11:9,39956,479.47200000000004,0,0.0,200,679.472,0
249,DP0250,1,0;30356;30209;30878;31059;0,8:22,11:47,69760,837.12,0,0.0,200,1039.52,0
250,DP0251,1,0;30279;30909;30485;31042;0,8:34,11:50,28449,341.38800000000003,0,11.600000000000001,200,552.988,0
251,DP0252,2,0;31090;30508;30287;30395;0,8:2,11:2,47251,661.514,0,0.0,300,961.514,0
252,DP0253,1,0;30633;30411;30776;30417;0,8:19,11:20,42648,511.776,0,0.0,200,711.776,0
253,DP0254,1,0;30663;30853;30999;31261;0,8:9,14:4,27601,331.212,0,68.0,200,599.212,0
254,DP0255,1,0;30076;31028;30865;30002;0,8:11,11:25,22526,270.312,0,9.600000000000001,200,484.312,0
255,DP0256,1,0;30132;30544;31237;31192;0,8:9,16:26,50210,602.52,0,124.0,200,926.52,0
256,DP0257,1,0;30529;30540;31037;30832;0,8:2,11:10,49188,590.256,0,0.0,200,790.2560000000001,0
257,DP0258,1,0;30817;30556;30321;30936;0,8:11,11:22,44847,538.164,0,0.0,200,738.164,0
258,DP0259,1,0;30431;30484;30908;30589;0,8:6,11:33,28271,339.252,0,9.600000000000001,200,548.852,0
259,DP0260,1,0;31075;30229;30094;30813;0,8:6,11:0,31220,374.64,0,0.0,200,574.64,0
260,DP0261,1,0;30555;30179;30344;30325;0,8:13,10:58,19019,228.228,0,0.0,200,431.028,0
261,DP0262,1,0;30942;30558;30525;30500;0,8:5,10:53,26384,316.608,0,0.0,200,516.608,0
262,DP0263,1,0;30492;30844;31256;31239;0,8:24,14:50,51824,621.888,0,73.60000000000001,200,895.4879999999999,0
263,DP0264,1,0;30826;30939;31188;31180;0,8:33,14:40,39451,473.41200000000003,0,76.0,200,749.412,0
264,DP0265,1,0;30554;30641;30914;30584;0,8:40,11:33,24342,292.104,0,0.0,200,504.504,0
265,DP0266,1,0;30650;30333;31033;30124;0,9:18,11:51,15533,186.39600000000002,0,0.0,200,409.596,0
266,DP0267,1,0;30479;30935;30634;30784;0,8:9,11:34,25941,311.29200000000003,0,11.600000000000001,200,526.492,0
267,DP0268,1,0;30265;30242;30372;30981;0,8:10,10:49,18811,225.732,0,0.0,200,429.332,0
268,DP0269,1,0;31083;30270;30808;30753;0,8:31,11:34,41845,502.14,0,0.0,200,707.34,0
269,DP0270,1,0;30984;30994;30226;30111;0,8:32,11:19,25986,311.832,0,0.0,200,511.832,0
270,DP0271,1,0;30612;30421;30424;31179;0,8:30,13:31,99302,1191.624,0,23.6,200,1415.224,0
271,DP0272,1,0;30630;30376;31144;31160;0,9:22,15:5,8812,105.744,0,83.60000000000001,200,389.34400000000005,0
272,DP0273,1,0;30695;30107;30623;31190;31342;0,8:22,16:37,151966,1823.592,50,44.800000000000004,200,2118.392,1
273,DP0274,1,0;30214;30482;0,8:25,10:16,43552,522.624,0,0.0,200,722.624,0
274,DP0275,1,0;30222;30822;0,8:10,9:53,20957,251.484,0,0.0,200,451.48400000000004,0
