,trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
227,DP0228,1,0;20898;20063;20590;20053;0,8:28,13:19,57126,685.5120000000001,0,9.200000000000001,200,905.912,0
228,DP0229,1,0;20813;20963;21153;20234;0,8:33,12:21,56961,683.532,0,0.0,200,883.532,0
229,DP0230,1,0;21075;20417;21014;21113;0,9:19,12:56,55663,667.956,0,0.0,200,891.156,0
230,DP0231,1,0;21124;20451;20654;20275;0,9:6,13:6,58152,697.8240000000001,0,0.0,200,907.0240000000001,0
231,DP0232,1,0;20565;20017;20169;20836;0,8:0,12:15,78562,942.744,0,0.0,200,1142.744,0
232,DP0233,2,0;20255;20161;20588;20660;0,8:16,12:25,67132,939.8480000000001,0,0.0,300,1239.848,0
233,DP0234,1,0;21010;20747;21424;21380;21379;0,8:35,16:46,145990,1751.88,50,59.6,200,2061.48,1
234,DP0235,1,0;20776;21104;20636;20956;0,8:19,12:31,63541,762.492,0,0.0,200,962.492,0
235,DP0236,1,0;21001;20178;21129;20685;0,8:3,11:43,69123,829.476,0,0.0,200,1029.476,0
236,DP0237,1,0;20936;21119;21032;20227;0,8:31,13:12,70708,848.496,0,0.0,200,1048.896,0
237,DP0238,1,0;20775;20605;20353;20404;0,8:29,12:35,62383,748.596,0,0.0,200,954.996,0
238,DP0239,1,0;20217;20826;20115;21341;0,8:50,16:8,56346,676.152,0,92.80000000000001,200,988.5520000000001,0
239,DP0240,1,0;20653;20611;21210;21387;0,8:22,16:19,89453,1073.436,0,78.80000000000001,200,1352.2359999999999,0
240,DP0241,1,0;20558;21064;20993;21239;0,8:15,14:1,53247,638.964,0,53.2,200,898.164,0
241,DP0242,1,0;20692;20496;20003;20749;0,8:15,12:1,56832,681.984,0,0.0,200,885.9839999999999,0
242,DP0243,1,0;20646;20002;20994;20724;0,8:27,12:36,65319,783.828,0,0.0,200,985.4280000000001,0
243,DP0244,2,0;20822;21023;20976;20647;0,8:16,12:22,68881,964.3340000000001,0,1.6,300,1272.334,0
244,DP0245,1,0;20612;20796;20156;20670;0,8:26,12:7,47876,574.5120000000001,0,4.4,200,789.312,0
245,DP0246,1,0;20415;20345;20361;20205;0,8:4,12:53,71166,853.992,0,6.4,200,1061.992,0
246,DP0247,1,0;20228;20563;20983;21214;0,8:11,15:3,62681,752.172,0,72.0,200,1024.172,0
247,DP0248,2,0;20174;20991;21061;20140;0,8:3,11:46,67217,941.038,0,0.0,300,1241.038,0
248,DP0249,1,0;20119;20037;20187;20130;0,8:9,11:45,51324,615.888,0,0.0,200,818.288,0
249,DP0250,1,0;20473;20930;20655;20705;0,8:15,12:5,46247,554.964,0,6.800000000000001,200,767.764,0
250,DP0251,1,0;20333;20210;20906;20098;0,8:3,11:46,59379,712.548,0,0.0,200,912.548,0
251,DP0252,1,0;20296;20142;20093;20153;0,8:1,11:8,48593,583.116,0,0.0,200,783.116,0
252,DP0253,1,0;20497;20541;20942;20499;0,8:10,11:38,47090,565.08,0,0.0,200,765.08,0
253,DP0254,1,0;20341;20391;20581;20384;0,8:3,12:15,59057,708.684,0,0.0,200,908.684,0
254,DP0255,1,0;20266;20948;20260;20702;0,8:1,13:2,97954,1175.448,0,0.0,200,1375.448,0
255,DP0256,1,0;21090;21151;21479;20798;21340;0,8:8,14:30,127446,1529.352,50,21.6,200,1804.152,1
256,DP0257,1,0;20038;20535;20136;21157;0,8:17,11:50,53909,646.908,0,0.0,200,846.908,0
257,DP0258,1,0;20557;20970;20853;20602;0,8:13,12:4,51757,621.0840000000001,0,0.0,200,821.0840000000001,0
258,DP0259,2,0;20171;20879;20939;21311;0,8:21,15:4,57761,808.654,0,73.2,300,1190.2540000000001,0
259,DP0260,1,0;20830;20985;20297;20354;0,8:22,12:10,35495,425.94,0,10.0,200,644.74,0
260,DP0261,2,0;21057;20519;20177;21059;0,8:0,12:39,104221,1459.094,0,0.0,300,1759.094,0
261,DP0262,1,0;20778;20675;21117;20088;0,8:2,11:26,44865,538.38,0,0.0,200,738.38,0
262,DP0263,1,0;20728;20241;20343;20919;0,8:31,11:59,38445,461.34000000000003,0,10.8,200,684.54,0
263,DP0264,1,0;20855;20147;20175;20117;0,8:1,11:38,52307,627.684,0,0.0,200,827.684,0
264,DP0265,1,0;20123;20502;20082;20804;0,8:9,11:29,39000,468.0,0,6.800000000000001,200,678.4000000000001,0
265,DP0266,1,0;21122;20023;20070;21054;0,8:0,11:33,48992,587.904,0,6.800000000000001,200,794.7040000000001,0
266,DP0267,2,0;20614;21062;20374;20009;0,8:0,12:14,50180,702.52,0,0.0,300,1002.52,0
267,DP0268,1,0;20403;20703;20459;20846;0,8:4,11:45,45542,546.504,0,0.0,200,746.504,0
268,DP0269,2,0;20966;20247;20313;20641;0,8:17,12:24,67103,939.442,0,0.0,300,1239.442,0
269,DP0270,1,0;20453;20745;20828;20440;21439;0,8:3,13:4,101701,1220.412,50,0.0,200,1470.412,1
270,DP0271,1,0;20052;20087;20851;21399;0,8:3,15:28,94505,1134.06,0,70.4,200,1405.66,0
271,DP0272,1,0;20393;20515;20359;20346;0,8:16,12:49,93993,1127.916,0,0.0,200,1329.116,0
272,DP0273,1,0;20760;20544;20046;20514;0,8:4,11:9,39716,476.592,0,0.0,200,676.5920000000001,0
273,DP0274,1,0;20913;21055;20886;21385;0,8:4,14:2,49301,591.612,0,52.0,200,843.612,0
274,DP0275,1,0;20131;21089;20578;20943;0,8:13,11:44,49493,593.916,0,0.0,200,793.916,0
275,DP0276,1,0;20551;20545;20065;20817;0,8:10,11:47,48615,583.38,0,0.0,200,783.38,0
276,DP0277,1,0;21039;20280;20206;20758;0,8:20,11:46,39899,478.788,0,0.0,200,678.788,0
277,DP0278,1,0;20694;20527;21411;21262;21308;0,8:0,16:1,116106,1393.272,50,55.6,200,1698.872,1
278,DP0279,1,0;20582;20883;20106;20300;0,8:3,12:21,93311,1119.732,0,0.0,200,1319.732,0
279,DP0280,1,0;20357;20458;20938;20212;0,9:6,11:58,29253,351.036,0,0.0,200,555.436,0
280,DP0281,1,0;20967;20784;20964;20014;0,8:41,11:31,26425,317.1,0,0.0,200,529.1,0
281,DP0282,1,0;20465;20769;21131;20733;0,8:4,11:41,60449,725.388,0,0.0,200,925.388,0
282,DP0283,1,0;20268;21022;20789;20360;0,8:20,11:36,33828,405.93600000000004,0,0.0,200,605.936,0
283,DP0284,1,0;20621;20301;21160;20634;0,8:21,11:51,58639,703.668,0,0.0,200,905.668,0
284,DP0285,1,0;20135;20772;20786;20109;0,8:0,11:15,47571,570.852,0,0.0,200,770.852,0
285,DP0286,1,0;20303;20864;20042;21237;0,8:16,13:48,95473,1145.676,0,30.400000000000002,200,1381.276,0
286,DP0287,1,0;20659;20441;20007;20469;0,8:2,11:16,37140,445.68,0,0.0,200,645.6800000000001,0
287,DP0288,1,0;20057;21049;20201;21034;0,8:11,11:20,25594,307.128,0,9.600000000000001,200,521.128,0
288,DP0289,1,0;20218;20419;20124;20306;0,8:4,12:2,55739,668.868,0,0.0,200,869.668,0
289,DP0290,1,0;20536;20379;21276;21261;0,8:36,15:24,71280,855.36,0,58.400000000000006,200,1113.76,0
290,DP0291,1,0;21037;21072;20338;21111;0,8:14,10:51,19552,234.624,0,0.0,200,434.624,0
291,DP0292,1,0;21136;20398;20311;20462;0,8:12,11:21,18241,218.892,0,10.8,200,434.49199999999996,0
292,DP0293,1,0;20261;20532;20249;20290;0,8:4,10:50,20615,247.38,0,0.0,200,447.38,0
293,DP0294,1,0;20869;20671;20838;20467;0,8:14,10:57,23612,283.344,0,0.0,200,483.344,0
294,DP0295,1,0;20445;20561;20310;21149;0,9:22,12:21,27597,331.164,0,0.0,200,557.964,0
295,DP0296,1,0;21175;20889;20498;20464;0,8:9,11:46,57930,695.16,0,0.0,200,895.16,0
296,DP0297,1,0;20566;20086;20903;20189;0,8:1,11:39,80349,964.188,0,0.0,200,1164.188,0
297,DP0298,1,0;21065;20968;21135;20381;0,8:26,11:50,42652,511.824,0,0.0,200,711.8240000000001,0
298,DP0299,1,0;20400;20638;21248;21286;0,8:7,14:46,97779,1173.348,0,49.2,200,1422.548,0
299,DP0300,1,0;20716;20221;20216;20012;0,8:41,11:53,24359,292.308,0,11.200000000000001,200,503.908,0
300,DP0301,1,0;20824;20024;20327;20286;0,8:49,11:16,11222,134.66400000000002,0,0.0,200,334.664,0
301,DP0302,1,0;20583;20829;20808;21082;0,8:16,11:17,18996,227.952,0,8.0,200,435.952,0
302,DP0303,1,0;20450;21165;21068;21159;0,8:32,11:16,21527,258.324,0,0.0,200,459.124,0
303,DP0304,1,0;20154;20312;21400;21300;0,8:27,14:41,49289,591.468,0,70.4,200,861.8679999999999,0
304,DP0305,2,0;20843;20337;21371;21368;0,8:35,15:39,89659,1255.226,0,50.400000000000006,300,1605.6260000000002,0
305,DP0306,1,0;20907;20556;20501;20138;0,9:49,12:21,16148,193.776,0,0.0,200,414.576,0
306,DP0307,1,0;21164;20025;20455;21073;0,8:1,11:47,54471,653.652,0,0.0,200,853.6519999999999,0
307,DP0308,1,0;20669;20483;21413;21309;21304;0,8:8,14:11,123171,1478.0520000000001,50,15.600000000000001,200,1743.6519999999998,1
308,DP0309,1,0;21087;20347;20603;21026;0,8:53,11:28,14349,172.18800000000002,0,0.0,200,376.988,0
309,DP0310,2,0;21198;20336;21312;21256;0,10:5,14:49,41459,580.426,0,36.4,300,950.4259999999999,0
310,DP0311,1,0;21106;20832;21487;0,8:9,12:19,115045,1380.54,50,0.0,200,1630.54,1
311,DP0312,2,0;20746;20325;0,8:25,12:19,119918,1678.852,0,0.0,300,1988.452,0
312,DP0313,2,0;21173;20292;0,9:26,13:32,118586,1660.204,0,0.0,300,1987.004,0
313,DP0314,2,0;20289;20293;0,8:10,10:49,100574,1408.036,0,0.0,300,1708.036,0
314,DP0315,1,0;20788;20015;0,8:11,11:42,99362,1192.344,0,0.0,200,1392.344,0
315,DP0316,2,0;20318;20185;0,8:22,12:3,97348,1362.872,0,0.0,300,1662.8719999999998,0
316,DP0317,1,0;20348;20107;0,8:41,12:53,98071,1176.852,0,18.8,200,1412.0520000000001,0
317,DP0318,1,0;20553;20114;0,8:20,12:17,85817,1029.804,0,17.6,200,1255.404,0
318,DP0319,2,0;20676;20665;0,9:14,12:22,82805,1159.27,0,0.0,300,1459.27,0
319,DP0320,1,0;20080;20074;0,8:6,11:40,97329,1167.948,0,0.0,200,1367.948,0
320,DP0321,2,0;20328;20599;0,8:17,11:47,51955,727.37,0,23.6,300,1050.97,0
321,DP0322,2,0;20762;20340;0,8:21,11:34,57440,804.16,0,0.0,300,1104.16,0
322,DP0323,1,0;20640;20559;0,8:26,11:32,34739,416.868,0,22.0,200,638.8679999999999,0
323,DP0324,2,0;20295;20314;0,9:20,11:28,26791,375.074,0,0.0,300,697.0740000000001,0
324,DP0325,2,0;20841;20342;0,8:49,10:58,27199,380.786,0,6.0,300,686.7860000000001,0
325,DP0326,2,0;21155;20277;0,9:51,11:32,19890,278.46,0,0.0,300,588.06,0
