,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
245,1,0;31062;30098;30295;30989;0,8:11,12:17,99978,1199.736,0,1.2000000000000002,200,1405.336,0
246,1,0;30963;30722;30781;30572;0,8:16,12:3,86135,1033.6200000000001,0,0.0,200,1233.6200000000001,0
247,1,0;30998;30821;30161;31232;31361;0,8:1,17:26,102868,1234.416,50,90.4,200,1575.216,1
248,1,0;30160;30096;30284;31006;0,8:17,11:25,61299,735.588,0,0.0,200,941.9879999999999,0
249,1,0;30829;30466;30381;0,8:5,12:6,98825,1185.9,0,10.8,200,1398.7,0
250,1,0;30257;30149;30744;0,8:0,12:28,97986,1175.832,0,9.600000000000001,200,1385.432,0
251,1,0;30930;30236;30569;30340;0,8:0,11:53,95096,1141.152,0,0.0,200,1341.152,0
252,1,0;30383;30375;30267;0,8:20,12:41,73558,882.696,0,34.800000000000004,200,1125.496,0
253,2,0;30346;30103;30785;0,8:2,11:46,99048,1386.672,0,0.0,300,1686.672,0
254,1,0;30166;30534;30219;0,8:11,12:18,87732,1052.784,0,23.200000000000003,200,1275.984,0
255,1,0;30691;30379;30193;0,8:13,11:31,80107,961.284,0,3.2,200,1169.684,0
256,1,0;30801;30215;0,8:32,11:28,49602,595.224,0,23.200000000000003,200,818.424,0
