,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
250,2,0;20328;20599;0,8:17,11:47,51955,727.37,0,23.6,300,1050.97,0
251,1,0;21005;21121;20504;20562;21416;21337;0,8:2,15:8,136515,1638.18,50,12.0,200,1900.18,1
252,1,0;20788;20015;20112;20993;0,8:6,12:35,99551,1194.612,0,0.0,200,1394.612,0
253,1,0;20080;21141;20097;20660;0,8:3,12:35,97330,1167.96,0,0.0,200,1367.96,0
254,2,0;20320;21311;0,10:25,15:4,65166,912.3240000000001,0,33.2,300,1245.5240000000001,0
255,1,0;21150;20953;20087;20956;0,8:9,12:20,98976,1187.712,0,0.0,200,1387.712,0
256,1,0;20442;20492;21212;21387;0,8:15,16:44,94552,1134.624,0,94.80000000000001,200,1429.424,0
257,1,0;20878;21156;21367;21277;21429;21260;0,8:1,16:44,124386,1492.632,50,76.4,200,1819.0320000000002,1
258,2,0;21053;20316;20181;20624;21232;0,8:25,16:5,118216,1655.0240000000001,0,45.6,300,2000.6239999999998,0
259,1,0;20099;21041;20516;20983;21417;0,8:3,13:32,116600,1399.2,50,0.0,200,1649.2000000000003,1
260,1,0;20395;20197;21305;21344;21464;0,8:5,15:35,111430,1337.16,50,47.6,200,1634.76,1
261,1,0;20542;20974;20180;21386;21321;21464;0,9:3,16:9,105087,1261.044,50,40.400000000000006,200,1551.444,1
262,1,0;20198;21123;20385;20205;21456;0,8:5,13:39,115387,1384.644,50,1.6,200,1638.244,1
263,1,0;20123;20892;20719;20872;20622;0,8:1,12:46,97214,1166.568,0,0.0,200,1366.568,0
264,1,0;20541;21116;21006;21192;21182;21437;0,8:3,13:42,120040,1440.48,50,0.0,200,1690.48,1
265,1,0;20160;21021;20474;20667;21411;21340;0,8:4,14:30,119592,1435.104,50,10.4,200,1695.5040000000001,1
266,2,0;20939;20994;0,9:44,12:4,43017,602.238,0,0.0,300,918.238,0
267,1,0;20571;20948;20260;20098;0,8:2,12:49,96137,1153.644,0,0.0,200,1354.0439999999999,0
268,1,0;20992;20069;20105;20798;0,8:0,12:53,95762,1149.144,0,5.2,200,1354.344,0
269,1,0;20715;20259;20506;21230;21385;0,8:11,15:12,98958,1187.496,0,43.6,200,1431.096,0
270,1,0;20135;20245;20428;20668;21349;21500;0,8:0,16:35,113921,1367.0520000000001,50,73.2,200,1690.252,1
271,1,0;20147;20768;20616;20315;21162;0,8:22,13:19,99204,1190.448,0,0.0,200,1390.448,0
272,1,0;20779;20089;20264;20076;20346;0,8:3,13:1,99863,1198.356,0,0.0,200,1398.356,0
273,1,0;20735;20507;20637;20208;21424;0,8:13,13:25,123456,1481.472,50,0.0,200,1731.4720000000002,1
274,1,0;20049;21050;20575;20895;21460;0,8:8,13:33,112685,1352.22,50,0.0,200,1602.22,1
275,1,0;20593;20706;20584;20224;21429;0,8:2,12:47,124415,1492.98,50,0.0,200,1742.98,1
276,1,0;20893;20816;20981;20952;21440;0,8:11,13:23,123747,1484.964,50,0.0,200,1734.964,1
277,1,0;20485;20700;20862;20750;21429;0,8:7,13:3,135450,1625.4,50,0.0,200,1875.4,1
278,1,0;20912;20799;20530;20265;0,8:7,12:38,96827,1161.924,0,0.0,200,1361.924,0
279,1,0;20596;20199;20549;20845;21440;0,8:4,13:34,108563,1302.756,50,0.0,200,1552.756,1
280,1,0;20235;20163;21179;20698;21487;0,8:11,13:12,114267,1371.204,50,0.0,200,1621.2040000000002,1
281,1,0;21115;20383;20802;21058;21420;0,8:8,13:21,121940,1463.28,50,0.0,200,1713.28,1
282,1,0;20517;20696;20812;21405;0,8:0,12:32,116985,1403.82,50,0.0,200,1653.82,1
283,1,0;20408;20874;21103;20871;21465;0,8:3,13:21,116107,1393.284,50,0.0,200,1643.284,1
284,1,0;20635;20085;20279;20875;21444;0,8:0,13:27,111795,1341.54,50,7.2,200,1598.74,1
285,1,0;21143;20793;21100;20392;0,8:2,12:39,94462,1133.544,0,10.4,200,1344.7440000000001,0
286,1,0;20681;20996;20096;20488;0,8:12,12:44,99043,1188.516,0,0.0,200,1388.516,0
287,1,0;20848;20322;20078;20531;21487;0,8:0,13:11,100970,1211.64,50,0.0,200,1461.6399999999999,1
288,1,0;21110;20962;20436;20866;0,8:15,12:23,94214,1130.568,0,11.600000000000001,200,1348.1680000000001,0
289,1,0;20587;20193;20717;20170;0,8:1,12:24,87322,1047.864,0,0.0,200,1247.864,0
290,1,0;20478;20680;21213;21204;21429;0,8:1,15:55,123163,1477.9560000000001,50,71.2,200,1799.156,1
291,1,0;20222;20883;20106;0,8:4,11:50,89747,1076.964,0,0.0,200,1276.964,0
292,1,0;20368;20988;20525;20909;21444;0,8:0,13:22,124376,1492.512,50,0.0,200,1742.5120000000002,1
293,2,0;20480;21173;20292;0,8:13,13:13,119975,1679.65,0,5.6000000000000005,300,1990.45,0
294,1,0;20955;20533;20572;20905;0,8:17,12:8,97469,1169.628,0,0.0,200,1369.6280000000002,0
295,1,0;20644;20143;20607;21468;0,8:2,13:14,126576,1518.912,50,0.0,200,1768.912,1
296,1,0;20400;20638;20661;0,8:7,13:9,99057,1188.684,0,22.400000000000002,200,1413.884,0
297,1,0;20100;20534;20075;0,8:0,12:13,99508,1194.096,0,1.6,200,1395.6960000000001,0
298,1,0;20204;20305;20815;20095;21408;0,8:4,13:7,117820,1413.84,50,0.0,200,1663.8400000000001,1
299,1,0;21045;20890;20785;21494;0,8:1,12:21,114995,1379.94,50,0.0,200,1629.94,1
300,2,0;20086;20676;20665;0,8:24,11:55,83885,1174.39,0,0.0,300,1474.3899999999999,0
301,1,0;21074;20348;20107;0,8:1,12:53,99493,1193.916,0,18.8,200,1413.116,0
302,1,0;20694;20527;20191;21482;0,8:0,13:16,112375,1348.5,50,4.4,200,1602.9,1
303,1,0;20982;20980;21084;0,8:8,12:15,99372,1192.464,0,2.8000000000000003,200,1398.464,0
304,1,0;20294;20358;20608;0,8:15,12:38,98900,1186.8,0,29.200000000000003,200,1416.0,0
305,1,0;20669;20483;21413;0,8:8,12:19,120823,1449.876,50,0.0,200,1699.8760000000002,1
306,2,0;20318;20185;0,8:22,12:3,97348,1362.872,0,0.0,300,1662.8719999999998,0
307,1,0;20553;20114;0,8:20,12:17,85817,1029.804,0,17.6,200,1255.404,0
308,2,0;20342;0,11:1,12:28,26655,373.17,0,0.0,300,673.1700000000001,0
